"STATE","TEXT"
"NC","I really enjoyed this different take on food! The only reason I did not give it 5 stars is the buffet is only available on Sundays and it was awesome! It can't ever be as good only having one item from the menu! GREAT food!!!!!!"
"NC","Absolutely amazing meal every time. The best beer, food, and ambiance. A must do in Charlotte!!! Yummy"
"NC","Great food, but still miss the German restaurant in hickory. We will be back for sure. Very nice place. Loved the carpaccio, a must have,"
"NC","Olde German Schnitzel Haus, our local award winning Germany restaurant, closed at the end of August. 

I found no less than three German restaurants, while searching on Yelp, and oddly enough they were all exactly one hour from Hickory: 
(1) ""Berliner Kindl German Restaurant"" in Black Mountain. (Bookmarked)
(2) ""The German Restaurant"" in Yadkinville. (Fantastic!)
(3) ""Waldhorn Restaurant"" in Pineville. (Bookmarked)

I have had Waldhorn on my ""to try list"" seemingly forever, so I headed toward Pineville for lunch.

I had every intention of ordering German sausages, sauerkraut, fried potatoes, and German beer, but they had a dish on the lunch menu that sounded appetizing. It was a veal dish with sauteed mushrooms in a brown gravy atop Spätzle, accompanied by sautéed vegetables. This dish sounded good to me so I changed my mind at the last minute. It was delicious, but it was a very plain Jane looking dish, so I didn't take any photos. 

I was seated immediately, but it took a good ten minutes for the young male bartender to stop talking golf and NASCAR before he pulled my Spaten lager. When he did get around to his duties, he did a very good job. 

Note: Spaten brewery was started in the year 1397, and it is delicious beer! It is also deceptively potent. 

I also drank a Spaten Oktoberfest beer, and that was fantastic as well!

I enjoyed Waldhorn, and it was well worth the hour's drive. 

When I return I will try an assortment of German sausages with mustard, sauerkraut, fried potatoes, and a German beer or two. 

Waldhorn Restaurant is highly recommended!"
"NC","What a great restaurant with authentic German food! We arrived Sunday night at 7:30 and the parking lot was pretty full, a good sign. Overall the food was fantastic, flavorful, delicious and served just right. We enjoyed the pretzel rolls with our entrees of schnitzel and rouladen, just authentic German food. The inside decor was fitting, not overdone but comfortable and spot on. The service was attentive and friendly. As out of town visitors we were very pleased to find the Waldhorn, and plan to visit again."
"NC","First visit.  I love this place.  The atmosphere is great, feels authentic, and is fun.  I had a sausage sampler that was very good.  My wife had crab cakes, the best she ever had, according to her.  My daughter had grilled salmon that was good, cooked just right, and tasty.  The menu is great with authentic German fair as well as standard American dishes.  The beer of course flows like water over Niagara Falls, and just as cold.  You really should visit this restaurant at least once, preferably in the month of October."
"NC","The young lady at the front desk was very professional to all customers even though some customers were not.  Incident taken on this date at 18:32 hours."
"NC","Sunday brunch is a must if you're coming to the Waldhorn. Overall the food is very good and the staff is friendly, but some dishes are better than others. The sausages are amazing, as they should be at any German restaurant. The spaetzle is also great, and the potato salad is the best I've ever had. Some of their meat options are just average though, and I didn't care for the sauerbraten when I've tried it. They have an excellent array of breads and desserts too, which overall are all good to great."
"NC","Came here the other day and had THE. BEST. SERVICE. EVER. Everything was spot on- drinks, apps, entrees, you name it. Even swamped with the Oktoberfest, I was blown away. Tipped 30%. Food was fantastic as usual. Try this place out!"
"NC","Really good stuff!!! Service was incredible - pretzel rolls were to-die-for. I think between 3 of us, we had 3 baskets.... Sausages are delectable and spaetzle and red cabbage is awesome. We are to be new regulars!!!"
"NC","I compare all German foods and restaurants in one way ... ""Is it as good as Mama Schuele's home cooking?""
The answer is never ""Yes"", but the Waldhorn is as close as I have ever come to that.

We come for the Sunday Brunch,  which offers a great selection of breakfast foods along with many German favorites. 

I'm currently enjoying that along with a litre of my favorite Hefeweizen. Good times."
"NC","Dined here June 2014.  I had a saugage/brautwurst combination plate, which was excellent.  The decor is nothing to write home about.  The service was good."
"NC","If you're looking for EVERYTHING German this is the spot. From decor and food to drinks and the staff's language skills and knowledge. It's a pretty awesome transition in atmosphere as soon as you walk in the door. The food is delicious as well - couldn't pronounce much of it, but tasted great!

Best tip about this place: The staff's knowledge and understanding of all German heritage. I asked about a million questions about the menu and traditions and this server was spot on!"
"NC","NOT repeat Not for celiacs! The kitchen ignores whatever the server tells them. When the meal comes out wrong, everyone else is done before the plate comes back out. The manager apologizes, but it they don't take it seriously, this happened both times we've been here, but we won't be back. I like the food, but I don't like dining alone."
"NC","We were in Charlotte visiting Carowinds and we were tired when we checked into our hotel. Plan A was to find a mid-level chain and bring take-out back to our room, but then I spotted Waldhorn's on the list. The ratings and reviews looked way too good to be true, but I have a soft spot for German food and the prices looked downright reasonable. So we rallied and had one of the best dining experiences of our lives.

The service was friendly, knowledgeable, and attentive. Great recommendations on beer and appetizer.

With a Warsteiner Dunkel for him and a Spaten Oktoberfest for me, we started with a Gebackener Ziegenkäse. The pastry was light and perfectly crisped. The goat cheese, spinach & sun-dried tomato filling was surprisingly light, even after dredging it through the brown gravy and sour cream.

For our entree, my other half ordered the Hausgemachte Maultaschen ""geschmelzt"", pasta filled with meat and spinach, lightly dressed with sauteed onions and beef broth. I ordered Wienerschnitzel, but I wasn't enthused about french fries and the veg of the day (broccoli) being served with it, so the server cheerfully and enthusiastically switched them for spaetzle and red cabbage. 

Our meals were perfect. Every single mouthful was perfect. The spaetzle was really light and was sincerely the best I've ever had. The red cabbage was beautifully prepared. The wienerschnitzel melted in my mouth. His meal was a little lighter than mine, but still filling and so very delicious.

And reasonable! Two beers, appetizer, and two entrees? $50 before the tip. 

Now I'm mad because it's so far away."
"NC","Although I use Yelp constantly, I've never been compelled to contribute my own review. After such a great experience at Waldhorn, I'm ready. I'm no expert on German food, but my husband and I have been to Germany and Austria and absolutely loved the food. I surprised him with a birthday meal at Waldhorn and it not only lived up to, but exceeded our hopes. The food was excellent and we had great service- we'll definitely be returning."
"NC","We have lived in Charlotte for almost 4 years and always wanted to go to this place, but were put off because they only take reservations for parties of 6 or more. Last night, the two of us decided to walk in early (about 6:00 P.M. on a Friday night, our date night) and were immediately seated. We were put in a back room containing two large, long tables and a few tables for four. One of the large tables was already filled with about 20 people, and the noise was deafening. That entire room apparently has nothing on the walls or ceiling to absorb noise. We noticed that, at one of the tables for four, people were getting up and leaving without ordering. Even worse, the place has a lot of young children who were constantly running around and getting in the way of the waitstaff which, by the way, was excellent.

We started with two Ketel One on the rocks. When ordering a second round, we were told they had run out of Ketel One--at 6:15 on a Friday night. We then split a Waldhorn salad, which was good. We both had the sauerbraten with spaeztle and red cabbage. The meat was dry and the spaetzle didn't even look or taste like spaetzle. From our experience, spaetzle are dumplings pressed through a sieve.. This stuff looked and tasted more like doughy noodles. Since I love Black Forest cake, I took a piece home. It was tasteless, and the fruit center was nothing more than filler. This was represented to us as ""home made.""

The owners of this place are represented as having been culinary-institute trained. We can't believe it. We have eaten at restaurants owned and operated by culinary-institute graduates and the food tasted nothing like this. We cannot, therefore, understand the rave reviews. We also cannot understand how culinary-institute graduates (if this is actually so) could serve this stuff. To each his own, I guess."
"NC","My family went here for Easter lunch- party of 15 & we had the whole upstairs basically to ourselves. The waiter was fantastic!! Officiant, courteous, professional & friendly. It was a buffet & everything was hot, fresh & delicious. They worked hard at keeping all the choices full. The only thing that didn't sit well was their rating of a 91. That's pretty low. We had a great time though & this will always be a family favorite restaurant."
"NC","You don't see German restaurants very often and I'm glad I ran into this one for lunch. To begin, great atmosphere and stellar service. And because it's a German spot, I had to order the Wiener Schnitzel. I'm glad I did because it was fantastic. It's been a while since I've had breaded veal, but to say I was satisfied would be an understatement."
"NC","Everytime I'm in the area I stop here.  Great selection of German Beers.  Staff could not be more welcoming and friendly.  Schnitzel, red cabbage, potato pancakes are excellent.  If you are not filled by the end of the meal the black forest cake is a can't miss."
"NC","Now I really try to like this place , especially since my fiancé lived in Germany for a few years and when I took him here with friends for his birthday he proposed to me . So of course it is special to me for other reasons. However this site is to help review the food and to be honest I just think it's bland and incredibly boring.. The only items I care for are the red cabbage and the dumplings other than that I have tried several different things because my fiancé gets in the mood for German food and this is the only place in Charlotte we know of .. Other than for sentimental reasons though I personally would not chose to eat here."
"NC","An all around great restaurant!  The service is friendly and fast and the food does not disappoint.  The sausage plate and goat cheese appetizers are both fantastic as well as the complimentary pretzel rolls.  They have plenty of traditional German fare such as Weinerschnitzel, sauerkraut, spaetzle, etc. and it is all delicious!  Beware: the portions are HUGE.  Luckily, they offer a ""Lite Appetite"" menu as well. If you save room for dessert, the apple strudel is a must. It's great to have this restaurant in Charlotte, it's very unique and stands out."
"NC","Absolutely fantastic authentic German cuisine. Went for the first time for restaurant week and the portions were beyond huge. Great entertainment as well on Saturday nights by buffalo bill the  accordion player. Can't wait to go back for Sunday brunch."
"NC","This was our first  experience at the Waldhorn and, I must say, we were impressed. Our experience started with beers (of course) before dinner while we waited for our table. The bar staff was pleasant, welcoming, and quite efficient. The bar had 11 German beers on tap, ranging from Pilsner to Optimator, and several more in bottles. 

Despite the fact that it was restaurant week in Charlotte and the Waldhorn had an impressive Queen's Feast (4 courses), we decided to order from the regular menu. We started with the sausage sampler. Each sausage was delicious and presented beautifully with a dollop of sour kraut and a bit of mustard. 

For our main courses, I had the rouladen and my wife had the sauerbraten.  Simply put, it was the best rouladen I have had in a restaurant. Tender, juicy, and perfectly cooked. Karen's sauerbraten was fork-tender and served in a light, but delicious, sauce. 

We finished with the apple strudel and ice cream. Flakey and warm. A perfect way to end the evening. 

The only real negative to our experience was the roaming accordion player. Don't get me wrong, he was a fine musician. However, the music was almost unbearably loud in such confined spaces. Conversation became a controlled shouting match while he was around. 
Overall, you should go there.  Just don't eat for a day or two prior to your visit."
"NC","Because every town needs a good German restaurant, just wish it wasn't so out of the way. Beer club member here and there is also a meetup group that holds an awesome board game night here on a regular basis."
"NC","Fabulous place!!!   Went during Queens Feast Restaurant week and it was very organized and accommodating . Food and staff could not be better! Definitely will come back!"
"NC","Went with a large group. Fast service, great service! The pretzel rolls are delish! I ordered the house side salad and the lighter appetite marinated beef slices. It was a delicious, German meal. Would highly recommend if UR a German or if you love German dishes"
"NC","Best German food in town. A good traditional beer selection along with traditional favorites such as wurst and schnitzel. Their Oktoberfest tent is a blast and worth a visit. If you can't make it across the pond then the Waldhorn  is a trip worth making."
"NC","First time here this past Friday for lunch. Hadn't had a Wiener schnitzel since Vienna. I really enjoyed Waldhorn 's version. I will be back."
"NC","I had Munich Spaten Oktoberfest beer with carpaccio beef and salad vinaigrette for an appetizer. Venison rouladen with hunter sauce, red cabbage, spatzle, poached pear and lingon berry sauce for dinner.   I had no room for dessert, although I'm sure it would have been great if I did.   The accordian player was great, and came over to play us ""Que Sera Sera"" and we all sang along!  A great time was had by all."
"NC","Wonderful German fare.  A great destination for dinner. We called ahead and waited 15 min.  Not bad considering it's popularity. They have a wide selection of German food. The spaetzele is the best side dish to order."
"NC","I took an out-of-town guest here for dinner.  Our hopes were up as we walked up to the building and then entered.

The restaurant was busy with two private parties; however, we were seated upon arrival, and there was still plenty of seating available.

First off, the beer menu.  They have a fairly decent selection of drafts and bottles--think an extended list of your usual German suspects (Spaten, Franziskaner, Warsteiner, etc.).  Ultimately, I wasn't very impressed.

The bill of fare had a decent amount of variety, and the descriptions made narrowing a selection difficult.  Fortunately, the sampler special of the evening provided a convenient choice!

I started with the bowl of Hungarian Goulash.  The portion was quite large.  However, I found the broth somewhat too salty, and the meat chunks were dry and tough.

Like the soup, I found my entree to be a little too salty, which was disappointing, because the spaetzle and red cabbage were otherwise quite nice.  I found the meats to be somewhat dry and tough, similar to that of the goulash.  All of this was too bad, because the portions were easily large enough for two meals.

Finally, I'm guessing ""dry"" must be a theme at this place, because even the black forest cake was also a little dry.

For the record:  I didn't complain nor send any of the food back out of respect for my guest.  I just didn't want to create a scene in front of my guest.

Waitstaff were prompt enough, but our server kept forgetting drink orders and generally just seemed nonchalant about providing good service.


So, minus one star for the ditzy waitress.  Minus 1.5 stars for the food.  I rounded down, because I disagree with the more positive reviews.  I was expecting something stellar, and I feel rather let down.

I will come back and give them one more chance, but only one more chance."
"NC","If you are in the Charlotte area and are looking for authentic German cuisine, then this is the place for you.

Having spent some time in Germany and having a German wife, I am very familiar with this type of food.

The service was great, the food was fresh and as close to Deutsch as possible. We had the American favorite...schnitzel. I also had the side salad and it was delicious. It was served with a small scoop of German potato salad, which is how you get it at the guesthouse in Germany. I topped off the meal with a very delicious serving of Apple strudel. 

My only issue was the red cabbage. It was not what I am used to and was a bit too sweet.

Overall this is a great place and I will be back next time I am in town."
"NC","Amazing and authentic German food! We just got back from a trip to Germany (Nuremberg and Munich) and the food took me right back to our trip. 

We have been here numerous times for food and beer. They have an excellent selection of Belgium beers....some of these I actually drank in Germany.

Came here for lunch today with my husband. We both ordered the bratwurst sandwich. It was a bratwurst split in half, covered with craut, and on a soft pretzel bun. So many flavors and soooooo good! Definitely recommend it! 

Overall, excellent spot with great authentic beer and food. 

PS- A few month ago when we went here, we ended up chatting with our server for a long time. She was from Germany and was extremely knowlegable about German food and culture. It was so interesting talking with someone who just recently moved to the US from Germany."
"NC","My wife and I had our wedding reception here last month and we can't sing their praises enough!  They made it so easy for us so we could focus our attention on everything from actually getting married to coordinating out of town guests joining us.  The staff was helpful, good-natured, seem to be enjoying themselves as much as our guests (our reception was a little unconventional).  Oh, and did I mention the food?  The sausage combination was juicy and delicious, the veggies were crisp and delicious, the pork loin was so tender and the sauce was creamy and tangy, the salad options were all that you could expect from a fine German restaurant (make some extra room for the red cabbage especially), and of course the delicious spatzle made the meal just all we could've hoped for.  If you haven't been here yet, might I suggest checking out the Sunday brunch buffet first to get a good feel for what they have to offer.  This place will hold a special place in our hearts for taking so much stress out of our big day.  :-)"
"NC","We had a dinner reservation for 19 people on one of the busiest weekends of the year. The food, service and staff were excellent."
"NC","One of the best German restaurants in the country.  Great beer selection. Everything I've tried is excellent. Service is excellent. This is my favorite restaurant of all time. You won't be disappointed."
"NC","I am a beer club member and every time I come to Charlotte for work I make sure to show up at least once during the week.  I never had German food in Germany, but I have gone with some co-workers that have and they say that this place is as authentic as it gets."
"NC","The service was great and the food was even better! I had Jagerschnitzel with s tell cold German lager. Great place and I will be back!"
"NC","Wunderbar! Authentic! Eleven German draft beers. The server( Stefanie) was from Dresden and did a great job. Sauerbraten, spatzle, and rot kohl were great!"
"NC","You will feel transported to Germany (well, close enough) when you come up the drive for the quaint, authentic building.  5 yelp stars for the beer and the beer list.  The pretzel rolls that came gratis were excellent, and would have been worth an app price if served with a good beer cheese.  The  weiner schnitzel was average good.  It came on a jaeger (brown, mushroom) sauce, which is not traditional at all.  The rouladen was pretty good.  For those not in the know - rouladen is like a rolled up burger with bacon and pickles.  Pretty good!  

But - Where are the dirndls and lederhosen on the wait staff??  And no German music, no background music at all.  A small touch of ambiance, but authentic music would go a long way.  Our server was from Honduras, and wasn't familiar with German food, but he was honest about the sauerbraten being dry (true) and he was jovial and sincere.  Excellent option for German in Charlotte!  Hoping to come back for Oktoberfest in our dirndl and lederhosen!  Prost!!"
"NC","You know a place is good when the servers are enthusiastic about the food themselves. Great dinner with dessert of Apfelstrudel - fantastic. Service solid and efficient, smiles all round. Should have been busier though, they deserve to be"
"NC","Out of all the things to have at a great German restaurant, I had the trout and it was great! Cute place! A local friend recommended it and I was not disappointed."
"NC","One of our favorite restaurants!  Been there many times for Sunday brunch, beer club Tuesdays and special occasions.  Most recently we stopped by for the Charlotte restaurant week special.  This is a really good deal as they have many more selections than any other restaurant and offer 4 courses instead of 3.  Everything is great but I highly recommend trying the Ungarische Gulaschsuppe, like the best beef stew ever.  The brunch is also something everyone should experience.  The omelets are amazing and the beef tenderloin carving station just takes it over the top.  There is a huge selection of items with lots of German items to choose from."
"NC","Yay!  Good German food in Charlotte!  Traveling accordion player.  Attentive service.  Jagerschnitzel.  Pretzel rolls.  Need I say more?"
"NC","How could you not love this place?

I've been going to the Waldhorn for the last ten years or so for birthdays, special events, and especially when my grandparents come to town (My grandparents LOVE German food)!

The food is awesome! First they bring out all the varieties of bread, all are amazing but of course my family often has to fight over who gets the last piece of pretzel bread! Looking at the entrees, they have a great selection of classic German food. I have had most of the dinner entree's but most recently I had the Sauerbraten, which was great.  I haven't had anything I did not like!   I also really love their spatzle and red cabbage.  If the entree I choose doesn't comes with something different, I always substitute for those two sides.

The German beer selection has changed throughout the years but I am always satisfied with whatever German beers they have on tap.  Good stuff!

Unfortunately I have never had their desserts.  I always stuff myself with the bread and the dinner entree that I cannot physically eat anymore.

Great place, check it out if you haven't already!"
"NC","Jenna took great care of us! Food and service was top notch! 10/10 Jenna, congrats on the new job!"
"NC","It was the best meal I have had in weeks. Friendly staff, incredible desserts and very quiet witch I liked."
"NC","Very good. Would never have found it, if it was not for my father. It looks like an old german castle"
"NC","Excellent service and the most delicious food! The waitstaff is very attentive and friendly and the manager Brian is awesome. My husband compares the kartoffelpuffer to the potato pancakes that his mom or grandmother would make - very authentic. They have a great selection of German beers and wines. The sauerbraten and gegrillter lachs are two of my favorite entrees. I also highly recommend the rindsrouladen and the schnitzel. The portion sizes are very generous; I always had leftovers to take home. The apfelstrudel is a must for dessert. While living in the Charlotte area, we ate here at least once every week or two. Hands down best and most authentic German restaurant I have ever eaten at."
"NC","I found this place on yelp and made the family take a day trek to Charlotte just so I could try the Sunday brunch everyone was raving about. It was definitely worth it! All sorts of German foods and dessert, bread, and regular breakfast items for the non adventurous eaters. Service was great, the employees were friendly, and the place was nicely decorated and very clean. I wish we had something like it here in Greensboro, but Old Europe in Winston Salem never disappoints for dinner."
"NC","If you plan on coming here for the Sunday Brunch on a holiday, you WILL need a reservation.  I tried to make a reservation and was shut out.  The lady on the phone recommended that I make one two weeks ahead of time.  I hear their brunch is the best in town but I have yet to try it.  

The vibe is pretty relaxed.  You could dress up if you want to but not required at all.  

My review is based on the lunch and dinner service.  Lunch is very good.  The plates run about $10 and the menu is limited of course.

The food is traditional German cuisine.  Pork Chops, Veal, Beef, Red Cabbage (Rotkraut), and Spätzle(German Noodle).  I do not know of any other German restaurant in town so the competition is not there.  But I will say they do a great job compared to a couple German restaurants I have been to in other cities.  There is a dish that has a pickle in the middle of some meat.  I have never had anything like it.  It was delicious even though I was only trying a friends plate.  I wish I had gotten that one.  

For desert, I got a shot of Pear Schnapps.  There was no price on the menu and it ended up being $7.95.  I thought it was a little much but it was good and I will probably get it again so I stay in-line with German traditions.  The Schnapps they have there seems authentic.  It is not sweet at all, it's more of a flavored moonshine.  The waiter said raspberry and pear were the most popular flavors.

My fiancée got the Apfelstrudel (Apple Strudel).  WOW that was amazing!!  Do yourself a favor and save room for desert.  I am looking forward to trying some of the other deserts.   

There are about 8-10 German beers on tap and a little better selection in the bottle.  You can order up to a liter but I think it is the same price as a  1/2 liter.  Next time I will go for the half to have some diversity.  There is a beer club I may join, not for the beer but for the Thursday buffet that only members get to go to.  And it's only about $6.  Sounds like a great deal to me!"
"NC","Excellent beer and food"
"NC","Best dinner of our trip.  Great german food.  The pretzel rolls were amazing, as was the service.  One of the few places I have seen venison on the menu.  We had to try it and weren't disappointed.  Our group also had the stuffed pork (breaded pork tenderloin, stuffed with ham and cheese) and a sampler platter.  The stuffed pork and the (sweet) red cabbage were the highlights of the meal."
"NC","ALWAYS delicious! Oktoberfest is insane every year."
"NC","They serve spaten Oktoberfest year round! Great brots, potato pancakes, and pretzel bread!"
"NC","This is one of my favorite restaurants in the area.  Pretzel rolls are served with a spicy mustard on the side that is to die for.  Food and service is always on point.  They have my Husbands favorite draft beer all year round- Oktoberfest."
"NC","Yep...an honest to goodness authentic German restaurant/gasthaus right here south of Charlotte.  Interior is authentic, with open wood beams, banners and other decorations and a authentic menu to boot.

Having been stationed in Germany with the Army and later in and out for business, I know that I know and this is the real thing.

About a dozen German beers on draft (!) and a lot more bottled.  They even have a beer club.  The beer is served in crisply clean logo-ed mugs along with the traditional beer ""decken"" or cardboard coasters.

Menus for lunch and dinner with cover the waterfront.  Authentic goulash soup and a delirious cream of mushroom soup.  Their German noodles, ""spaetzel"" are perfect, red cabbage also.  Salad greens with that light vinegar and oil dressing was superb.

Wiener-schnitzel was just OK to me...but it was really pork and was not tough.

Great atmosphere and food, hands down.  We will return and look forward to their annual Oktoberfest, which others say is a great, authentic occasion."
"NC","Best German food and beer this side of Germany! Pilsners, pretzel rolls and schnitzel, oh my! Plan to have a couple beers at the bar before dinner. They have several German beers on tap. The food is delicious, we usually end up getting the schnitzel (breaded pork cutlet, stuffed with black forest ham and swiss cheese),  and the duck, of course with spaetzle or bread dumplings. Prepare to embarrass yourself when your party of two inevitably asks for another basket of pretzel rolls, they're that good. This is the epitome of comfort food and will absolutely wreck your diet, but I can at least promise you it will be worth it. The staff are great, you feel like you're dining in someone's very large German home. It's a special night out kind of place, with entrees $15-20. I have no complaints about this place except its not closer to my house."
"NC","Ate here for dinner with my mom; this was our fourth time here, to which my Mom thoroughly enjoys when visiting me while I'm okay about.  

In the most recent visit I ordered for appetizer the Goulash Soup, which I found it to be much creamer than expected.  The soup though was very good overall, with chunks of meat and potatoes floating in the mix.  Mom ordered a salad, she enjoyed it.  The rolls were also very good.

For the main course, I ordered the Wienerschnitzel, which was okay though a bit tough.  Mom ordered the  Rouladen, which she enjoyed greatly.  Overall, my Mom enjoyed the meal and evening, more than me, which is good.  Personally, I prefer the Sunday brunch more because its a buffet that I can pick what I want.  Overall, I give it four out of five."
"NC","Absolutely five stars! Every time I come out this way to see family I make an attempt to stop in. The wait staff is always top notch, the bier is fantastic, the environment is friendly and pleasant; the food is spectacular. Thanks for a wonderful evening!"
"NC","Great food a staff that knows the food and menu. The Beer club is the best thign going in the area after a tueday at work. Close your eyes and open them quick and your in Germany. Beer selections for the real beer drinkers, go in and get a liter of some good germany brews."
"NC","If you are in the mood for German food, look no futher. This place is completely fresh! Not just because it is basically the only German restaurant in the area, but because it is also very, VERY good. 

First off, events. I really need to address this first. Their annual Oktoberfest is a must-attend! I myself had been so fortunate to attend my first year and was completely awed. We first had eaten indoors and went outside to the festival afterwards into the night. The entertainment was of real German-style lights, music, costumes, etc. Beer out in ""the tent"" was modestly priced, and good times were had by all in our party as we took it all in. Very jam-packed, but somehow not necessarily crowded. Parking could be better. If you have the opportunity to go, do so. 

The normal restaurant operation is a good amount less hectic. The atmosphere is somewhat upscale, with a lot of German decor. The food is of very high quality, and as such you pay a little more for it. The beer selection is also very good. 

Haven't had German food often? Want to plan out your next food choice ahead of time? See http://www.waldhorn.us/ and check out their full menu.

Overall, hands down the place to be for German food. Great for dates as well as meals with friends and parties."
"NC","Yep, Five Stars.  If you can show me better German food in our radius, please share!

We have been visiting Waldhorn for quite some time and recently attended the Oktoberfest.  I have to say, the food cannot be judged in a festival environment as strictly because it's being prepared in large bulk.  We tend to come during the week and it does prove to be a difference.  

The sausage plate, spaetzel, red cabbage, pretzel rolls, are just a sample of the great things they have to offer.  The fare is true and the beer is cold.  It's a great break from the norm and for me, the ultimate comfort food.  European cuisine is so warm and hearty.  The freshness of Waldhorn makes it special.

I'm ready to go back right this minute."
"NC","Never eaten here so this review is literally only for the Octoberfest  event they host.

One word...fun!  Tons of authentic german music and lots of happy smiley people dancing around and having a ball eating brats and red cabbage.  That's the scene here.  I've been 2 years running and I'm a fan for life.

It can get expensive and note they only take cash.  I had 4 liters of beer (2 people) and 2 brats w/red cabbage and it was $65.  Wow...kinda pricey but remember you are paying for the tents, the music and the chance to really get into the Octoberfest vibe!"
"NC","Waite staff was outstanding. 

My wife and I had two entrees that are difficult to prepare; sauerbraten and roulade. Both were wonderful except for being somewhat dry. Sauerbraten was probably not marinated long enough (needs 5 days).  Roulade should have been browned and then extremely slow roasted.

Black Forest cake was very good and different, just not the best."
"NC","Went there as I was visiting my parents, they took me here for dinner and first weekend of Oktoberfest.  I recall having a great German meal about 14 years ago and its always been in my ""top 5 meals ever"" memory, and this place met and surpassed it. We ordered the smoked trout appetizer to get going and nibbled on that with the pretzel rolls dropped off on our table.  Both were great. We had a great server who recommended the beer (a dark wheat, can't recall the exact name) and the sampler plate. I shrugged off the sampler plate as too easy a selection, but went with it anyway.  It was phenomenal - noodles, the sauce, the brat, the rouladan (sp?) meat thing, and pork slice was so tasty. Servings were huge, none of us finished it. After dinner we got free passes to the beer tent outside, headed there for more beer and great band for few hours. Overall, great happy employees, great food, and just a wonderful evening, worthy of the 5 stars."
"NC","OUTSTANDING experience at Waldhorn this evening.  We started out with the sausage and sauerkraut appetizer with 3 kinds of sausage - very good.  The pretzel rolls were very tasty too.  I had the roasted duck with bread dumplings and red cabbage - great.  We ended our terrific food experiences with an apple strudel and a piece of black forest cake - wow    Service was great."
"NC","My family of (4) went to Waldhorn for Sunday brunch today.  We had been a couple of times in the past, but not for approximately 5 years.  After our first few bites, we all asked why we waited so long to go back?!?  (I will get back to this later in the review)

The positives for us:
~ Great selection of lunch and breakfast foods
~ The Pretzel Rolls were ridiculously delicious!!  I never tried them before because I had an impression that the roll would be heavy and dense like a typical pretzel and that is not the case at all.  They are fluffy with a nice chewy crust and bits of pretzel salt...add a smear of butter and OMGosh!  For a split-second I was tempted to dump the entire basket into my oversized Coach purse, but thankfully I came to senses quickly!  LOL
~ The German offerings (Schnitzel, Sauerbraten, Brats, Kielbasa, etc) were all very good.
~ Fresh Omelet station with a nice selection of toppings

The service was just ok.  At one point, my son had a dirty plate on the table and he went up to get another plate (including a fresh-made omelet) and the dirty plate was still at the table when he returned.  I'm also on the fence with the desserts.  They weren't consistent.  The Black Forest Cake was excellent, but other items were just ok.  I suspect that they are not fresh made onsite....and some even tasted pre-frozen.

A (major) negative for us was that the fresh carved Roast Beef VERY tough and gristly.  It couldn't be cut with the standard flatware knife.  We had to ask for ""sharp"" knives.  Considering that this was ""the"" big ticket food item (and the one item that I was looking forward to the most), I was really disappointed in the quality of the meat.

I would be remiss if I didn't mention that the price for (4) with gratuity was $111.00.  I was surprised to see that the prices for (4) not-so-great mass-produced coffees and (2) very small servings of juice was $20.00!   I have no problem spending $100+ for a meal that I really loved, but I didn't feel that way with this meal.  I liked it just fine, but it wasn't outstanding by any means.  As I signed my name to the check and tried to reconcile the price vs. value, I then realized why we hadn't been there in 5 years."
"NC","My daughter and I love this restaurant and we're not even close to being German. LOL.  Our waitperson, Annette, was wonderful. I tried a different dish today and didn't like it (not used to some German foods I guess) although I did like the sides. Long story short, the manager did not charge me for my entree.  I did not ask him to do that. We had the apple streusel with ice cream for dessert. It is to die for. We love the sausage appetizer.  We will definitely return. Great atmosphere too."
"NC","For 9 years, i have lived only 3 miles away from the best brunch in town. I just realized this a day ago.  Made to order omelets, roast beef carving station,  salad/soup, potato salad, brats, sausages, pork, pretzel rolls, bacon, more pork, veggies, french toast, grits and other normal breakfast fare, rice, pasta, chicken, apple/cherry cobbler, tons of deserts....oh my the deserts. Everything was very very good. It was very hard to force myself to stop eating and when we left i could barely move.
Some may think its a little pricey but at $17/ per person it is way worth it for the selection and quality of food. Another great thing is that its not predominantly just breakfast foods. There is something for everyone. I thought the service was awesome. Our server and the guys at the roast beef/omelet station all told me about their Oktoberfest and encouraged me to attend. Guess i look like i really dig beer (well, it's true). 
I'm not sure what additionally i can say that previous reviews haven't already said...ill just echo that if you haven't been to this brunch yet-your definitely missing out!"
"NC","OMG! Why or why have I never been here before now. This place is awesome, in so many ways. First the atmosphere was perfect. A very casual feel. There's a bar that you can walk up to sit down order a great pint of beer. Second the waitstaff is extremely knowledgeable. Third the food all my God is so good.  The portion sizes are great. We will be going back definitely."
"NC","Maybe I just don't like German food but was very unhappy with all the food I tasted. It could have been what I ordered? I was disappointed with the selection of food as well. I ordered a Chicken Salad Sandwich and it had way too much sauce on it. My husband let me try a bite of his Rueben which was really good. My kid's loved the authenticity of the restaurant which made it worth it to see them so happy. I wouldn't choose to go back but I am guessing it's probably b/c German food isn't my thing."
"NC","If you enjoy German food, then this is the absolute BEST place in the area.  They have pretzel dough rolls that are just the bomb!  Lets also not forget to mention the copious amounts of awesome imported German beer!!"
